student_id,gender,classification,classification_sub,nationality,sg_pr_status,course_years_remaining,faculty,offered,application_term,course
32780,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,No,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32780,Male,Undergraduate,Freshman,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32781,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32781,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32783,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
32784,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,No,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
32784,Female,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
32785,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32787,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
32787,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
32788,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Law,Yes,2024-25 Semester 1 & 2,Bachelor of Laws
32788,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Law,Yes,2023-24 Semester 1 & 2,Bachelor of Laws
32789,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
32790,Male,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32791,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32791,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32792,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32792,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32793,Female,Undergraduate,Senior UG,Singapore,Non PR,7,Faculty of Law,No,2024-25 Semester 1 & 2,Bachelor of Laws
32793,Female,Undergraduate,Freshman,Singapore,Non PR,7,Faculty of Law,Yes,2023-24 Semester 1 & 2,Bachelor of Laws
32794,Female,Undergraduate,RC Senior UG,China,PR,5,Faculty of Law,Yes,2023-24 Semester 1 & 2,Bachelor of Laws
32794,Female,Undergraduate,RC Senior UG,China,PR,5,Faculty of Law,Yes,2024-25 Semester 1 & 2,Bachelor of Laws
32795,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
32795,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32796,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32796,Female,Undergraduate,Freshman,China,PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32797,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32797,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32798,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32799,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32799,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32801,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32801,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32802,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32803,Female,Undergraduate,RC Senior UG,China,PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32803,Female,Undergraduate,RC Senior UG,China,PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32804,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
32804,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32805,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32805,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32806,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32807,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32807,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32808,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32808,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32809,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32809,Female,Undergraduate,NA,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32810,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32811,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32811,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32812,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32813,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2024-25 Semester 1 & 2,Bachelor of Engineering
32813,Female,Undergraduate,Freshman,Singapore,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
32814,Male,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2024-25 Semester 1 & 2,Bachelor of Engineering
32814,Male,Undergraduate,Freshman,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32815,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32815,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32816,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
32816,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32817,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32817,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32818,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
32818,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Computing
32819,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32820,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2024-25 Semester 1 & 2,Bachelor of Engineering
32820,Female,Undergraduate,Freshman,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32821,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
32821,Female,Undergraduate,Freshman,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32822,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
32822,Female,Undergraduate,Freshman,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32823,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32823,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32824,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32824,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32825,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32826,Male,Undergraduate,Senior UG,Malaysian,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32826,Male,Undergraduate,Senior UG,Malaysian,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32827,Female,Undergraduate,NA,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32828,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32829,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Pharmacy
32829,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Pharmacy
32830,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32830,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32831,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
32831,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
32832,Male,Undergraduate,Senior UG,China,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32832,Male,Undergraduate,Senior UG,China,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32833,Female,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
32834,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32834,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32835,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32835,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32836,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
32836,Female,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
32837,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32837,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32839,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32839,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering
32840,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32841,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Arts (CDE)
32841,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2024-25 Semester 1 & 2,Bachelor of Arts (CDE)
32842,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Env Studies (FOS)
32843,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32844,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32844,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32846,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Computing
32846,Female,Undergraduate,Freshman,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
32847,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32847,Female,Undergraduate,Freshman,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32851,Female,Undergraduate,NA,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
32852,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32852,Female,Undergraduate,Freshman,China,PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32853,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2024-25 Semester 1 & 2,Bachelor of Engineering
32853,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
32854,Male,Undergraduate,Senior UG,China,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32854,Male,Undergraduate,Freshman,China,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32855,Male,Undergraduate,Freshman,Singapore,Non PR,5,Yong Loo Lin Sch of Medicine,Yes,2023-24 Semester 1 & 2,Bachelor of Science (Nursing)
32856,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32857,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32857,Female,Undergraduate,Freshman,China,PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32858,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32858,Female,Undergraduate,NA,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32859,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2024-25 Semester 1 & 2,Bachelor of Business Admin
32859,Female,Undergraduate,Freshman,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
32860,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32860,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32862,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Yong Loo Lin Sch of Medicine,Yes,2023-24 Semester 1 & 2,Bachelor of Science (Nursing)
32862,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Yong Loo Lin Sch of Medicine,Yes,2024-25 Semester 1 & 2,Bachelor of Science (Nursing)
32864,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2024-25 Semester 1 & 2,Bachelor of Engineering (CEG)
32864,Female,Undergraduate,Freshman,Singapore,Non PR,5,Multi Disciplinary Programme,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
32865,Female,Undergraduate,Senior UG,Philippines,PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Env Studies (FOS)
32865,Female,Undergraduate,Freshman,Philippines,PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Env Studies (FOS)
32867,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Pharmacy
32867,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Pharmacy
32868,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32869,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32869,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32870,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2024-25 Semester 1 & 2,Bachelor of Science
32870,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
32871,Female,Undergraduate,Freshman,Malaysian,PR,5,Yong Loo Lin Sch of Medicine,Yes,2023-24 Semester 1 & 2,Bachelor of Science (Nursing)
32872,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Social Sciences
32872,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
32873,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2024-25 Semester 1 & 2,Bachelor of Science
32873,Male,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
32874,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
32874,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Computing
32876,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2024-25 Semester 1 & 2,Bachelor of Arts
32876,Female,Undergraduate,Freshman,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
32878,Female,Undergraduate,Senior UG,China,PR,5,School of Computing,No,2024-25 Semester 1 & 2,Bachelor of Science (SOC)
